0,1,2,3,4,5,6
Hole U1342A,spudded at,1320 h on 3 August,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342A,established,an official seafloor depth of 829.7 m DRF,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
APC coring,was suspended,"after two successive short, incomplete strokes of the core barrel and apparent refusal",Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342A,drilled with,APC/XCB bit and the XCB system,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342A,drilled,3 m with the APC/XCB bit,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342A,terminated,after recovering basalt,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342A,overall recovery using APC coring system,115.5% with 56.93 m recovered,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342A,recovery for XCB core,0.46 m or 46% recovery,Hole U1342A,"Hole U1342A was spudded at 1320 h on 3 August, recovering 1.8 m of sediment in the first APC barrel and establishing an official seafloor depth of 829.7 m DRF. APC coring continued through Core 323-U1342A-8H to 49.3 m DSF. Coring with the APC system was suspended after two successive short, incomplete strokes of the core barrel and apparent refusal. Three meters were then drilled with the APC/XCB bit and the XCB system was deployed; a short core (1 m) was drilled to identify the material at APC refusal. Basalt was recovered and Hole U1342A was terminated. Overall recovery for Hole U1342A using the APC coring system was 115.5% with 56.93 m recovered. Recovery for the XCB core was 0.46 m or 46% recovery.",9,Expedition 323 Preliminary Report
Hole U1342B,spudded,2315 h on 3 August,Hole U1342B,"The vessel was offset 20 m east of Hole U1342A. Hole U1342B was spudded at 2315 h on 3 August. The barrel recovered 5.33 m of core, and an official seafloor depth was established at 830.4 m DRF. APC coring continued through Core 323-U1342B-5H to 43.3 m DSF.",9,Expedition 323 Preliminary Report
barrel,recovered,5.33 m of core,Hole U1342B,"The vessel was offset 20 m east of Hole U1342A. Hole U1342B was spudded at 2315 h on 3 August. The barrel recovered 5.33 m of core, and an official seafloor depth was established at 830.4 m DRF. APC coring continued through Core 323-U1342B-5H to 43.3 m DSF.",9,Expedition 323 Preliminary Report
Hole U1342B,established,830.4 m DRF as official seafloor depth,Hole U1342B,"The vessel was offset 20 m east of Hole U1342A. Hole U1342B was spudded at 2315 h on 3 August. The barrel recovered 5.33 m of core, and an official seafloor depth was established at 830.4 m DRF. APC coring continued through Core 323-U1342B-5H to 43.3 m DSF.",9,Expedition 323 Preliminary Report
Hole U1342C,established seafloor depth,830.3 m DRF,Hole U1342C,The vessel was moved 20 m east of Hole U1342B. The first APC barrel recovered 7.2 m of core and an official seafloor depth was established at 830.3 m DRF. Hole U1342C was spudded at 0235 h on 4 August. APC coring continued through Core 323- U1342C-6H to refusal. Overall recovery for Hole U1342C using the APC coring system was 103.7% with 47.06 m recovered.,9,Expedition 323 Preliminary Report
Hole U1342C,spudded,0235 h on 4 August,Hole U1342C,The vessel was moved 20 m east of Hole U1342B. The first APC barrel recovered 7.2 m of core and an official seafloor depth was established at 830.3 m DRF. Hole U1342C was spudded at 0235 h on 4 August. APC coring continued through Core 323- U1342C-6H to refusal. Overall recovery for Hole U1342C using the APC coring system was 103.7% with 47.06 m recovered.,9,Expedition 323 Preliminary Report
Hole U1342C,overall recovery using APC coring system,103.7%,Hole U1342C,The vessel was moved 20 m east of Hole U1342B. The first APC barrel recovered 7.2 m of core and an official seafloor depth was established at 830.3 m DRF. Hole U1342C was spudded at 0235 h on 4 August. APC coring continued through Core 323- U1342C-6H to refusal. Overall recovery for Hole U1342C using the APC coring system was 103.7% with 47.06 m recovered.,9,Expedition 323 Preliminary Report
Hole U1342C,recovered,47.06 m,Hole U1342C,The vessel was moved 20 m east of Hole U1342B. The first APC barrel recovered 7.2 m of core and an official seafloor depth was established at 830.3 m DRF. Hole U1342C was spudded at 0235 h on 4 August. APC coring continued through Core 323- U1342C-6H to refusal. Overall recovery for Hole U1342C using the APC coring system was 103.7% with 47.06 m recovered.,9,Expedition 323 Preliminary Report
Hole U1342D,established seafloor depth,829.7 m DRF,Hole U1342D,"The vessel was moved 20 m east of Hole U1342C. The first APC barrel recovered 6.0 m of core and an official seafloor depth was established at 829.7 m DRF. Hole U1342D was spudded at 0830 h on 4 August. APC coring continued through Core 323- U1342D-5H to 873.7 m DRF. On reaching refusal, the center bit was dropped and the hole was drilled 18.6 m to see if there were sediments under the layer of hard rock (basalt). After a drilling break was observed, the XCB coring system was deployed and used successfully to core an additional 65.10 m into the formation. Overall recovery for Hole U1342A using the APC coring system was 102.9% with 45.29 m recovered. Recovery with the XCB core was 41.08 m or 63.1% recovery.",94,Expedition 323 Preliminary Report
