0,1,2,3,4,5,6
Cores 320-U1334A-16H through 21H,exhibit,extremely low magnetic susceptibilities,Site U1334,"A series of middle Oligocene cores (Cores 320-U1334A-16H through 21H) were recov­ ered that had very distinct colors ranging from light grayish green to light blue. These uniquely colored carbonate oozes exhibit extremely low magnetic susceptibilities that complicated a confident stratigraphic correlation. These colored oozes lost al­ most their entire magnetic susceptibility signal from \~145 to \~215 m CSF-A (Figs. F54, F56). Similar colored cores have previously been described for DSDP Sites 78 and 79 (Hays et al., 1972).",56,Expedition 320 Preliminary Report
extremely low magnetic susceptibilities,complicate,confident stratigraphic correlation,Site U1334,"A series of middle Oligocene cores (Cores 320-U1334A-16H through 21H) were recov­ ered that had very distinct colors ranging from light grayish green to light blue. These uniquely colored carbonate oozes exhibit extremely low magnetic susceptibilities that complicated a confident stratigraphic correlation. These colored oozes lost al­ most their entire magnetic susceptibility signal from \~145 to \~215 m CSF-A (Figs. F54, F56). Similar colored cores have previously been described for DSDP Sites 78 and 79 (Hays et al., 1972).",56,Expedition 320 Preliminary Report
colored oozes,lose,almost their entire magnetic susceptibility signal from \~145 to \~215 m CSF-A,Site U1334,"A series of middle Oligocene cores (Cores 320-U1334A-16H through 21H) were recov­ ered that had very distinct colors ranging from light grayish green to light blue. These uniquely colored carbonate oozes exhibit extremely low magnetic susceptibilities that complicated a confident stratigraphic correlation. These colored oozes lost al­ most their entire magnetic susceptibility signal from \~145 to \~215 m CSF-A (Figs. F54, F56). Similar colored cores have previously been described for DSDP Sites 78 and 79 (Hays et al., 1972).",56,Expedition 320 Preliminary Report
similar colored cores,have been described for,DSDP Sites 78 and 79,Site U1334,"A series of middle Oligocene cores (Cores 320-U1334A-16H through 21H) were recov­ ered that had very distinct colors ranging from light grayish green to light blue. These uniquely colored carbonate oozes exhibit extremely low magnetic susceptibilities that complicated a confident stratigraphic correlation. These colored oozes lost al­ most their entire magnetic susceptibility signal from \~145 to \~215 m CSF-A (Figs. F54, F56). Similar colored cores have previously been described for DSDP Sites 78 and 79 (Hays et al., 1972).",56,Expedition 320 Preliminary Report
Eocene–Oligocene transition,is more expanded than,Sites U1331–U1333 and Site 1218,Site U1334,"The Eocene–Oligocene transition at Site U1334 is much more expanded than at Sites U1331–U1333 and even Site 1218. The Eocene–Oligocene transition was encountered at \~250 m CSF-A and fully recovered in Cores 320-U1334A-27X and 320-U1334B26X; Hole U1334C was used to fill small stratigraphic gaps. The Oligocene–Miocene transition was fully recovered in all three holes in Cores 320-U1334A-10H (based on magnetostratigraphy, the boundary is at interval 320-U1334A-10H-6, 98 cm), 320- U1334B-10H (top of Section 2), and 320-U1334C-10H.",56,Expedition 320 Preliminary Report
Eocene–Oligocene transition,was encountered at,~250 m CSF-A,Site U1334,"The Eocene–Oligocene transition at Site U1334 is much more expanded than at Sites U1331–U1333 and even Site 1218. The Eocene–Oligocene transition was encountered at \~250 m CSF-A and fully recovered in Cores 320-U1334A-27X and 320-U1334B26X; Hole U1334C was used to fill small stratigraphic gaps. The Oligocene–Miocene transition was fully recovered in all three holes in Cores 320-U1334A-10H (based on magnetostratigraphy, the boundary is at interval 320-U1334A-10H-6, 98 cm), 320- U1334B-10H (top of Section 2), and 320-U1334C-10H.",56,Expedition 320 Preliminary Report
Eocene–Oligocene transition,fully recovered in,Cores 320-U1334A-27X and 320-U1334B-26X,Site U1334,"The Eocene–Oligocene transition at Site U1334 is much more expanded than at Sites U1331–U1333 and even Site 1218. The Eocene–Oligocene transition was encountered at \~250 m CSF-A and fully recovered in Cores 320-U1334A-27X and 320-U1334B26X; Hole U1334C was used to fill small stratigraphic gaps. The Oligocene–Miocene transition was fully recovered in all three holes in Cores 320-U1334A-10H (based on magnetostratigraphy, the boundary is at interval 320-U1334A-10H-6, 98 cm), 320- U1334B-10H (top of Section 2), and 320-U1334C-10H.",56,Expedition 320 Preliminary Report
Hole U1334C,used to,fill small stratigraphic gaps,Site U1334,"The Eocene–Oligocene transition at Site U1334 is much more expanded than at Sites U1331–U1333 and even Site 1218. The Eocene–Oligocene transition was encountered at \~250 m CSF-A and fully recovered in Cores 320-U1334A-27X and 320-U1334B26X; Hole U1334C was used to fill small stratigraphic gaps. The Oligocene–Miocene transition was fully recovered in all three holes in Cores 320-U1334A-10H (based on magnetostratigraphy, the boundary is at interval 320-U1334A-10H-6, 98 cm), 320- U1334B-10H (top of Section 2), and 320-U1334C-10H.",56,Expedition 320 Preliminary Report
Oligocene–Miocene transition,fully recovered in,"Cores 320-U1334A-10H, 320-U1334B-10H, and 320-U1334C-10H",Site U1334,"The Eocene–Oligocene transition at Site U1334 is much more expanded than at Sites U1331–U1333 and even Site 1218. The Eocene–Oligocene transition was encountered at \~250 m CSF-A and fully recovered in Cores 320-U1334A-27X and 320-U1334B26X; Hole U1334C was used to fill small stratigraphic gaps. The Oligocene–Miocene transition was fully recovered in all three holes in Cores 320-U1334A-10H (based on magnetostratigraphy, the boundary is at interval 320-U1334A-10H-6, 98 cm), 320- U1334B-10H (top of Section 2), and 320-U1334C-10H.",56,Expedition 320 Preliminary Report
Oligocene–Miocene boundary,is at,"interval 320-U1334A-10H-6, 98 cm",Site U1334,"The Eocene–Oligocene transition at Site U1334 is much more expanded than at Sites U1331–U1333 and even Site 1218. The Eocene–Oligocene transition was encountered at \~250 m CSF-A and fully recovered in Cores 320-U1334A-27X and 320-U1334B26X; Hole U1334C was used to fill small stratigraphic gaps. The Oligocene–Miocene transition was fully recovered in all three holes in Cores 320-U1334A-10H (based on magnetostratigraphy, the boundary is at interval 320-U1334A-10H-6, 98 cm), 320- U1334B-10H (top of Section 2), and 320-U1334C-10H.",56,Expedition 320 Preliminary Report
Site U1334,contains,all major microfossil groups,Site U1334,"All major microfossil groups were found in sediments from Site U1334 and provide a consistent, coherent, and high-resolution biostratigraphic succession spanning a near-continuous sequence from the middle Miocene to the uppermost middle Eo­ cene. The uppermost 12 m of radiolarian clay is barren of calcareous microfossils but contain radiolarians of middle Miocene age, similar to the site survey piston Core RR0306-08JC (Lyle et al., 2006). Nannofossil ooze and radiolarian clays are present in the Miocene and Eocene parts of the section, with nannofossil ooze dominant in the thick Oligocene section. Radiolarians are present through most of the section, apart from the lowermost cores, and are well preserved in the Eocene. They provide a co­ herent, high-resolution biochronology and indicate a complete sequence of radiolar­ ian zones from RN7 (upper Miocene) to RP17 (uppermost middle Eocene). Calcareous nannofossils are present and moderately to well preserved through most of the suc­ cession, and there appears to be a complete sequence of nannofossil zones from NN6 (middle Miocene) to NP17 (uppermost middle Eocene), providing a minimum age es­ timate for basaltic basement of 37 Ma. In the Eocene, the base of Chiasmolithus oama­ ruensis is determined in Sample 320-U1334A-30X-1, 66 cm, and the top of Chiasmolithus grandis in Sample 320-U1334-30X-2, 74 cm. Intriguingly, both species are mid- to high-latitude taxa (Wei and Wise, 1989) and are present only rarely and sporadically at Site U1334. Planktonic foraminifers are present through most of the succession and are relatively abundant and well preserved from the lower Miocene to the lower Oligocene. The lower Miocene is characterized by the presence of Dentoglo­ bigerina spp., Paragloborotalia siakensis–mayeri, P. kugleri, and Paragloborotalia pseudoku­ gleri. Oligocene sediments contain Catapsydrax spp., Paragloborotalia opima-nana, and characteristic Dentoglobigerina spp. The preservation and abundance of planktonic foraminifers is more variable in the middle Miocene and upper Eocene/lowermost Oligocene. No Eocene/Oligocene boundary marker hantkeninids were identified. Benthic foraminifers are present through most of the section and indicate lower bathyal to abyssal paleodepths.",56,Expedition 320 Preliminary Report
biostratigraphic succession,spans,near-continuous sequence from middle Miocene to uppermost middle Eocene,Site U1334,"All major microfossil groups were found in sediments from Site U1334 and provide a consistent, coherent, and high-resolution biostratigraphic succession spanning a near-continuous sequence from the middle Miocene to the uppermost middle Eo­ cene. The uppermost 12 m of radiolarian clay is barren of calcareous microfossils but contain radiolarians of middle Miocene age, similar to the site survey piston Core RR0306-08JC (Lyle et al., 2006). Nannofossil ooze and radiolarian clays are present in the Miocene and Eocene parts of the section, with nannofossil ooze dominant in the thick Oligocene section. Radiolarians are present through most of the section, apart from the lowermost cores, and are well preserved in the Eocene. They provide a co­ herent, high-resolution biochronology and indicate a complete sequence of radiolar­ ian zones from RN7 (upper Miocene) to RP17 (uppermost middle Eocene). Calcareous nannofossils are present and moderately to well preserved through most of the suc­ cession, and there appears to be a complete sequence of nannofossil zones from NN6 (middle Miocene) to NP17 (uppermost middle Eocene), providing a minimum age es­ timate for basaltic basement of 37 Ma. In the Eocene, the base of Chiasmolithus oama­ ruensis is determined in Sample 320-U1334A-30X-1, 66 cm, and the top of Chiasmolithus grandis in Sample 320-U1334-30X-2, 74 cm. Intriguingly, both species are mid- to high-latitude taxa (Wei and Wise, 1989) and are present only rarely and sporadically at Site U1334. Planktonic foraminifers are present through most of the succession and are relatively abundant and well preserved from the lower Miocene to the lower Oligocene. The lower Miocene is characterized by the presence of Dentoglo­ bigerina spp., Paragloborotalia siakensis–mayeri, P. kugleri, and Paragloborotalia pseudoku­ gleri. Oligocene sediments contain Catapsydrax spp., Paragloborotalia opima-nana, and characteristic Dentoglobigerina spp. The preservation and abundance of planktonic foraminifers is more variable in the middle Miocene and upper Eocene/lowermost Oligocene. No Eocene/Oligocene boundary marker hantkeninids were identified. Benthic foraminifers are present through most of the section and indicate lower bathyal to abyssal paleodepths.",56,Expedition 320 Preliminary Report
