0,1,2,3,4,5,6
site,selected based upon,distance from land,Microbiology in high–surface-productivity environments,"To meet these objectives, high-resolution sampling for microbiological analyses and interstitial water chemistry took place at five sites in the Bering Sea. Each site was selected based upon its distance from land and its marine productivity, as determined by annual chlorophyll-a concentrations in the water column.",14,Expedition 323 summary
marine productivity,determined by,annual chlorophyll-a concentrations in the water column,Microbiology in high–surface-productivity environments,"To meet these objectives, high-resolution sampling for microbiological analyses and interstitial water chemistry took place at five sites in the Bering Sea. Each site was selected based upon its distance from land and its marine productivity, as determined by annual chlorophyll-a concentrations in the water column.",14,Expedition 323 summary
APC system,used to drill,four cores to ~40 mbsf at each microbiology-dedicated hole,Microbiology in high–surface-productivity environments,"Four cores were drilled using the APC system to \~40 mbsf at each microbiology-dedicated hole. Contamination tests using perfluorocarbon tracer (PFT) and fluorescent beads (Smith et al., 2000) were performed in each hole, showing that contamination from drilling fluid was insignificant.",14,Expedition 323 summary
contamination tests,performed using,perfluorocarbon tracer (PFT) and fluorescent beads,Microbiology in high–surface-productivity environments,"Four cores were drilled using the APC system to \~40 mbsf at each microbiology-dedicated hole. Contamination tests using perfluorocarbon tracer (PFT) and fluorescent beads (Smith et al., 2000) were performed in each hole, showing that contamination from drilling fluid was insignificant.",14,Expedition 323 summary
contamination tests,showed,contamination from drilling fluid was insignificant,Microbiology in high–surface-productivity environments,"Four cores were drilled using the APC system to \~40 mbsf at each microbiology-dedicated hole. Contamination tests using perfluorocarbon tracer (PFT) and fluorescent beads (Smith et al., 2000) were performed in each hole, showing that contamination from drilling fluid was insignificant.",14,Expedition 323 summary
sediment samples,were taken for,determining the cell abundance and diversity of the microbial community,Microbiology in high–surface-productivity environments,"Sediment samples were taken for determining the cell abundance (a proxy for microbial biomass) and diversity of the microbial community. In general, these samples were taken every 25 cm for Sections 1H-1 through 2H-3 (or 2H-6) and every 75 cm for",14,Expedition 323 summary
samples,were taken every,25 cm for Sections 1H-1 through 2H-3 (or 2H-6),Microbiology in high–surface-productivity environments,"Sediment samples were taken for determining the cell abundance (a proxy for microbial biomass) and diversity of the microbial community. In general, these samples were taken every 25 cm for Sections 1H-1 through 2H-3 (or 2H-6) and every 75 cm for",14,Expedition 323 summary
Core 3H,sampling resolution,once per core below,Microbiology in high–surface-productivity environments,"Core 3H. Below Core 3H, the sampling resolution was once per core. Interstitial water whole-rounds adjacent to microbiology whole-rounds were taken at the same resolution. In addition, 10 cm wholerounds were taken for interstitial water and microbiological analyses once per core until APC refusal. Interstitial water sampling continued at this resolution in XCB cores, and microbiology samples for prokaryotic cell abundance, diversity, and community structure were collected at \~400 and \~700 mbsf. PFT analyses showed no drilling fluid contamination at these depths.",15,Expedition 323 summary
Interstitial water whole-rounds,sampling resolution,same as microbiology whole-rounds,Microbiology in high–surface-productivity environments,"Core 3H. Below Core 3H, the sampling resolution was once per core. Interstitial water whole-rounds adjacent to microbiology whole-rounds were taken at the same resolution. In addition, 10 cm wholerounds were taken for interstitial water and microbiological analyses once per core until APC refusal. Interstitial water sampling continued at this resolution in XCB cores, and microbiology samples for prokaryotic cell abundance, diversity, and community structure were collected at \~400 and \~700 mbsf. PFT analyses showed no drilling fluid contamination at these depths.",15,Expedition 323 summary
10 cm wholerounds,sampling purpose,interstitial water and microbiological analyses,Microbiology in high–surface-productivity environments,"Core 3H. Below Core 3H, the sampling resolution was once per core. Interstitial water whole-rounds adjacent to microbiology whole-rounds were taken at the same resolution. In addition, 10 cm wholerounds were taken for interstitial water and microbiological analyses once per core until APC refusal. Interstitial water sampling continued at this resolution in XCB cores, and microbiology samples for prokaryotic cell abundance, diversity, and community structure were collected at \~400 and \~700 mbsf. PFT analyses showed no drilling fluid contamination at these depths.",15,Expedition 323 summary
10 cm wholerounds,sampling frequency,once per core until APC refusal,Microbiology in high–surface-productivity environments,"Core 3H. Below Core 3H, the sampling resolution was once per core. Interstitial water whole-rounds adjacent to microbiology whole-rounds were taken at the same resolution. In addition, 10 cm wholerounds were taken for interstitial water and microbiological analyses once per core until APC refusal. Interstitial water sampling continued at this resolution in XCB cores, and microbiology samples for prokaryotic cell abundance, diversity, and community structure were collected at \~400 and \~700 mbsf. PFT analyses showed no drilling fluid contamination at these depths.",15,Expedition 323 summary
